Country,Air Quality Network,Air Quality Network Name,Air Quality Station EoI Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Air Pollutant Description,Data Aggregation Process Id,Data Aggregation Process,Year,Air Pollution Level,Unit Of Air Pollution Level,Data Coverage,Verification,Air Quality Station Type,Air Quality Station Area,Longitude,Latitude,Altitude,City,City Code,City Population,Source Of Data Flow,Calculation Time,Link to raw data (only E1a/validated data from AQ e-Reporting),Observation Frequency
"Italy","NET.IT116A","MONITORAGGIO AMBIENTALE DELLA REGIONE CAMPANIA A CURA DELL'A.R.P.A.C.","IT1493A","NA09 I.T.I.S. ARGINE","SPO.IT1493A_6001_BETA_2016-03-09_17:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-hr-min","1 year hour min","2024","0.000","ug/m3","95.12","1","Traffic","Suburban","14.3411","40.8643","33.0","Napoli (greater city)                                                           ","IT003K1                                           ","2855958","E1a/validated data AQ e-Reporting","10/02/2026 23:03:46","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1493A_6001_BETA_2016-03-09_17_00_00.parquet","hour"
"Italy","NET.IT116A","MONITORAGGIO AMBIENTALE DELLA REGIONE CAMPANIA A CURA DELL'A.R.P.A.C.","IT2226A","Pomigliano d'Arco Area ASI","SPO.IT2226A_6001_BETA_2015-05-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-day-per50","1 year 50 %ile of daily values in a year","2024","14.029","ug/m3","89.62","1","Industrial","Suburban","14.3895","40.9209","29.0","Napoli (greater city)                                                           ","IT003K1                                           ","2855958","E1a/validated data AQ e-Reporting","10/02/2026 23:02:14","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2226A_6001_BETA_2015-05-01_00_00_00.parquet","hour"
"Italy","NET.IT116A","MONITORAGGIO AMBIENTALE DELLA REGIONE CAMPANIA A CURA DELL'A.R.P.A.C.","IT2226A","Pomigliano d'Arco Area ASI","SPO.IT2226A_6001_BETA_2015-05-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-daysAbove25","1 year day exceed 25","2024","47.000","count","89.62","1","Industrial","Suburban","14.3895","40.9209","29.0","Napoli (greater city)                                                           ","IT003K1                                           ","2855958","E1a/validated data AQ e-Reporting","10/02/2026 23:02:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2226A_6001_BETA_2015-05-01_00_00_00.parquet","hour"
"Italy","NET.IT116A","MONITORAGGIO AMBIENTALE DELLA REGIONE CAMPANIA A CURA DELL'A.R.P.A.C.","IT2272A","Pozzuoli Villa Avellino","SPO.IT2272A_6001_BETA_2016-11-15_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-day-per50","1 year 50 %ile of daily values in a year","2024","11.825","ug/m3","42.35","1","Background","Urban","14.1225","40.8229","39.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:02:14","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2272A_6001_BETA_2016-11-15_00_00_00.parquet","hour"
"Italy","NET.IT116A","MONITORAGGIO AMBIENTALE DELLA REGIONE CAMPANIA A CURA DELL'A.R.P.A.C.","IT1488A","CE54 SCUOLA SETTEMBRINI","SPO.IT1488A_6001_BETA_2015-07-02_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-P1D-per95.07","1 year 95.07 percentile of daily means (P1D) or .../aq/primaryObservation/day","2024","35.971","ug/m3","98.63","1","Traffic","Suburban","14.3781","41.0459","71.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:04:38","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1488A_6001_BETA_2015-07-02_00_00_00.parquet","hour"
"Italy","NET.IT112A","Regione Lazio","IT0992A","FONTECHIARI","SPO.IT0992A_6001_BETA_2005-05-11_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-daysAbove50","1 year day exceed 50","2024","1.000","count","97.54","1","Background","Rural","13.6743","41.6692","388.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:02:38","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT0992A_6001_BETA_2005-05-11_00_00_00.parquet","day"
"Italy","NET.IT112A","Regione Lazio","IT0992A","FONTECHIARI","SPO.IT0992A_6001_BETA_2005-05-11_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-P1D-per95.07","1 year 95.07 percentile of daily means (P1D) or .../aq/primaryObservation/day","2024","25.000","ug/m3","97.54","1","Background","Rural","13.6743","41.6692","388.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:04:38","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT0992A_6001_BETA_2005-05-11_00_00_00.parquet","day"
"Italy","NET.IT112A","Regione Lazio","IT2174A","Latina De Chirico","SPO.IT2174A_6001_BETA_2023-05-27_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-day-min","1 year day min","2024","0.000","ug/m3","98.09","1","Traffic","Urban","12.8917","41.4511","21.0","Latina                                                                          ","IT513C1                                           ","127037","E1a/validated data AQ e-Reporting","10/02/2026 23:02:04","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2174A_6001_BETA_2023-05-27_00_00_00.parquet","day"
"Italy","NET.IT112A","Regione Lazio","IT2174A","Latina De Chirico","SPO.IT2174A_6001_BETA_2023-05-27_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-day-per50","1 year 50 %ile of daily values in a year","2024","10.900","ug/m3","98.09","1","Traffic","Urban","12.8917","41.4511","21.0","Latina                                                                          ","IT513C1                                           ","127037","E1a/validated data AQ e-Reporting","10/02/2026 23:02:14","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2174A_6001_BETA_2023-05-27_00_00_00.parquet","day"
"Italy","NET.IT101A","PROVINCIA DI GENOVA","IT2298A","MASONE GE","SPO.IT2298A_6001_BETA_2020-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2024","10.504","ug/m3","93.44","1","Background","Suburban","8.7046","44.5084","380.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:01:07","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2298A_6001_BETA_2020-01-01_00_00_00.parquet","day"
"Italy","NET.IT116A","MONITORAGGIO AMBIENTALE DELLA REGIONE CAMPANIA A CURA DELL'A.R.P.A.C.","IT2273A","Polla Area tritovagliatore","SPO.IT2273A_6001_BETA_2016-11-18_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P3Y","3 subsequent calendar years mean","2024","9.610","ug/m3","95.75","1","Industrial","Suburban","15.5283","40.4870","445.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:04:51","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2273A_6001_BETA_2016-11-18_00_00_00.parquet","hour"
"Italy","NET.IT116A","MONITORAGGIO AMBIENTALE DELLA REGIONE CAMPANIA A CURA DELL'A.R.P.A.C.","IT1487A","CE52 SCUOLA DE AMICIS","SPO.IT1487A_6001_BETA_2015-07-30_01:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-day-max","1 year day max","2024","54.100","ug/m3","90.44","1","Traffic","Urban","14.3312","41.0780","68.0","Caserta                                                                         ","IT021C1                                           ","73984","E1a/validated data AQ e-Reporting","10/02/2026 23:01:43","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1487A_6001_BETA_2015-07-30_01_00_00.parquet","day"
"Italy","NET.IT116A","MONITORAGGIO AMBIENTALE DELLA REGIONE CAMPANIA A CURA DELL'A.R.P.A.C.","IT1487A","CE52 SCUOLA DE AMICIS","SPO.IT1487A_6001_BETA_2015-07-30_01:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-daysAbove50","1 year day exceed 50","2024","1.000","count","90.44","1","Traffic","Urban","14.3312","41.0780","68.0","Caserta                                                                         ","IT021C1                                           ","73984","E1a/validated data AQ e-Reporting","10/02/2026 23:02:38","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1487A_6001_BETA_2015-07-30_01_00_00.parquet","day"
"Italy","NET.IT112A","Regione Lazio","IT1836A","CIPRO","SPO.IT1836A_6001_BETA_2006-12-17_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-day-per50","1 year 50 %ile of daily values in a year","2024","10.100","ug/m3","98.36","1","Background","Urban","12.4476","41.9064","24.0","Roma                                                                            ","IT001C1                                           ","2808293","E1a/validated data AQ e-Reporting","10/02/2026 23:02:14","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1836A_6001_BETA_2006-12-17_00_00_00.parquet","day"
"Italy","NET.IT112A","Regione Lazio","IT1906A","ARENULA","SPO.IT1906A_6001_BETA_2008-02-03_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-daysAbove25","1 year day exceed 25","2024","33.000","count","97.54","1","Background","Urban","12.4754","41.8940","17.0","Roma                                                                            ","IT001C1                                           ","2808293","E1a/validated data AQ e-Reporting","10/02/2026 23:02:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1906A_6001_BETA_2008-02-03_00_00_00.parquet","day"
"Italy","NET.IT112A","Regione Lazio","IT1906A","ARENULA","SPO.IT1906A_6001_BETA_2008-02-03_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-P1D-per95.07","1 year 95.07 percentile of daily means (P1D) or .../aq/primaryObservation/day","2024","28.321","ug/m3","97.54","1","Background","Urban","12.4754","41.8940","17.0","Roma                                                                            ","IT001C1                                           ","2808293","E1a/validated data AQ e-Reporting","10/02/2026 23:04:38","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1906A_6001_BETA_2008-02-03_00_00_00.parquet","day"
"Italy","NET.IT116A","MONITORAGGIO AMBIENTALE DELLA REGIONE CAMPANIA A CURA DELL'A.R.P.A.C.","IT2212A","San Vitaliano Scuola Elementare Marconi","SPO.IT2212A_6001_BETA_2015-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-3daysAbove50","3 consecutive days in exceedance of 50","2024","10.000","count","92.35","1","Background","Urban","14.4813","40.9243","31.0","Napoli (greater city)                                                           ","IT003K1                                           ","2855958","E1a/validated data AQ e-Reporting","10/02/2026 23:01:17","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2212A_6001_BETA_2015-01-01_00_00_00.parquet","hour"
"Italy","NET.IT116A","MONITORAGGIO AMBIENTALE DELLA REGIONE CAMPANIA A CURA DELL'A.R.P.A.C.","IT2212A","San Vitaliano Scuola Elementare Marconi","SPO.IT2212A_6001_BETA_2015-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-day-per50","1 year 50 %ile of daily values in a year","2024","15.825","ug/m3","92.35","1","Background","Urban","14.4813","40.9243","31.0","Napoli (greater city)                                                           ","IT003K1                                           ","2855958","E1a/validated data AQ e-Reporting","10/02/2026 23:02:14","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2212A_6001_BETA_2015-01-01_00_00_00.parquet","hour"
"Italy","NET.IT116A","MONITORAGGIO AMBIENTALE DELLA REGIONE CAMPANIA A CURA DELL'A.R.P.A.C.","IT2212A","San Vitaliano Scuola Elementare Marconi","SPO.IT2212A_6001_BETA_2015-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-daysAbove50","1 year day exceed 50","2024","30.000","count","92.35","1","Background","Urban","14.4813","40.9243","31.0","Napoli (greater city)                                                           ","IT003K1                                           ","2855958","E1a/validated data AQ e-Reporting","10/02/2026 23:02:38","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2212A_6001_BETA_2015-01-01_00_00_00.parquet","hour"
"Italy","NET.IT112A","Regione Lazio","IT1906A","ARENULA","SPO.IT1906A_6001_BETA_2008-02-03_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-daysAbove50","1 year day exceed 50","2024","1.000","count","97.54","1","Background","Urban","12.4754","41.8940","17.0","Roma                                                                            ","IT001C1                                           ","2808293","E1a/validated data AQ e-Reporting","10/02/2026 23:02:38","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1906A_6001_BETA_2008-02-03_00_00_00.parquet","day"
"Italy","NET.IT116A","MONITORAGGIO AMBIENTALE DELLA REGIONE CAMPANIA A CURA DELL'A.R.P.A.C.","IT2212A","San Vitaliano Scuola Elementare Marconi","SPO.IT2212A_6001_BETA_2015-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P3Y","3 subsequent calendar years mean","2024","25.520","ug/m3","96.18","1","Background","Urban","14.4813","40.9243","31.0","Napoli (greater city)                                                           ","IT003K1                                           ","2855958","E1a/validated data AQ e-Reporting","10/02/2026 23:04:51","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2212A_6001_BETA_2015-01-01_00_00_00.parquet","hour"
"Italy","NET.IT116A","MONITORAGGIO AMBIENTALE DELLA REGIONE CAMPANIA A CURA DELL'A.R.P.A.C.","IT2272A","Pozzuoli Villa Avellino","SPO.IT2272A_6001_BETA_2016-11-15_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-3daysAbove50","3 consecutive days in exceedance of 50","2024","0.000","count","42.35","1","Background","Urban","14.1225","40.8229","39.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:01:17","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2272A_6001_BETA_2016-11-15_00_00_00.parquet","hour"
"Italy","NET.IT112A","Regione Lazio","IT2172A","Civitavecchia- Villa Albani","SPO.IT2172A_6001_BETA_2023-05-20_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-day-per50","1 year 50 %ile of daily values in a year","2024","8.200","ug/m3","96.45","1","Traffic","Urban","11.7983","42.0993","33.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:02:14","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2172A_6001_BETA_2023-05-20_00_00_00.parquet","day"
"Italy","NET.IT116A","MONITORAGGIO AMBIENTALE DELLA REGIONE CAMPANIA A CURA DELL'A.R.P.A.C.","IT2221A","Tirrenopower Via Epomeo","SPO.IT2221A_6001_LIGHT-SCAT_2020-01-28_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2024","10.682","ug/m3","96.99","1","Industrial","Urban","14.2057","40.8449","83.0","Napoli (greater city)                                                           ","IT003K1                                           ","2855958","E1a/validated data AQ e-Reporting","10/02/2026 23:01:07","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2221A_6001_LIGHT-SCAT_2020-01-28_00_00_00.parquet","hour"
"Italy","NET.IT116A","MONITORAGGIO AMBIENTALE DELLA REGIONE CAMPANIA A CURA DELL'A.R.P.A.C.","IT2221A","Tirrenopower Via Epomeo","SPO.IT2221A_6001_LIGHT-SCAT_2020-01-28_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-3daysAbove50","3 consecutive days in exceedance of 50","2024","0.000","count","96.45","1","Industrial","Urban","14.2057","40.8449","83.0","Napoli (greater city)                                                           ","IT003K1                                           ","2855958","E1a/validated data AQ e-Reporting","10/02/2026 23:01:17","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2221A_6001_LIGHT-SCAT_2020-01-28_00_00_00.parquet","hour"
"Italy","NET.IT116A","MONITORAGGIO AMBIENTALE DELLA REGIONE CAMPANIA A CURA DELL'A.R.P.A.C.","IT2221A","Tirrenopower Via Epomeo","SPO.IT2221A_6001_LIGHT-SCAT_2020-01-28_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-daysAbove50","1 year day exceed 50","2024","0.000","count","96.45","1","Industrial","Urban","14.2057","40.8449","83.0","Napoli (greater city)                                                           ","IT003K1                                           ","2855958","E1a/validated data AQ e-Reporting","10/02/2026 23:02:38","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2221A_6001_LIGHT-SCAT_2020-01-28_00_00_00.parquet","hour"
"Italy","NET.IT116A","MONITORAGGIO AMBIENTALE DELLA REGIONE CAMPANIA A CURA DELL'A.R.P.A.C.","IT2221A","Tirrenopower Via Epomeo","SPO.IT2221A_6001_LIGHT-SCAT_2020-01-28_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-hr-per50","1 year 50 percentile","2024","9.000","ug/m3","96.99","1","Industrial","Urban","14.2057","40.8449","83.0","Napoli (greater city)                                                           ","IT003K1                                           ","2855958","E1a/validated data AQ e-Reporting","10/02/2026 23:03:53","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2221A_6001_LIGHT-SCAT_2020-01-28_00_00_00.parquet","hour"
"Italy","NET.IT116A","MONITORAGGIO AMBIENTALE DELLA REGIONE CAMPANIA A CURA DELL'A.R.P.A.C.","IT2221A","Tirrenopower Via Epomeo","SPO.IT2221A_6001_LIGHT-SCAT_2020-01-28_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-P1D-per99","1 year 99 percentile of daily means (P1D) or .../aq/primaryObservation/day","2024","30.450","ug/m3","96.45","1","Industrial","Urban","14.2057","40.8449","83.0","Napoli (greater city)                                                           ","IT003K1                                           ","2855958","E1a/validated data AQ e-Reporting","10/02/2026 23:04:44","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2221A_6001_LIGHT-SCAT_2020-01-28_00_00_00.parquet","hour"
"Italy","NET.IT112A","Regione Lazio","IT2013A","FROSINONE MAZZINI","SPO.IT2013A_6001_BETA_2010-09-05_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-day-per50","1 year 50 %ile of daily values in a year","2024","9.700","ug/m3","93.44","1","Background","Urban","13.3490","41.6396","242.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:02:14","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2013A_6001_BETA_2010-09-05_00_00_00.parquet","day"
"Italy","NET.IT116A","MONITORAGGIO AMBIENTALE DELLA REGIONE CAMPANIA A CURA DELL'A.R.P.A.C.","IT2277A","Parco Virgiliano","SPO.IT2277A_6001_BETA_2017-09-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2024","8.752","ug/m3","85.52","1","Background","Suburban","14.1794","40.7989","150.0","Napoli (greater city)                                                           ","IT003K1                                           ","2855958","E1a/validated data AQ e-Reporting","10/02/2026 23:01:07","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2277A_6001_BETA_2017-09-01_00_00_00.parquet","day"
