Country,Air Quality Network,Air Quality Network Name,Air Quality Station EoI Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Air Pollutant Description,Data Aggregation Process Id,Data Aggregation Process,Year,Air Pollution Level,Unit Of Air Pollution Level,Data Coverage,Verification,Air Quality Station Type,Air Quality Station Area,Longitude,Latitude,Altitude,City,City Code,City Population,Source Of Data Flow,Calculation Time,Link to raw data (only E1a/validated data from AQ e-Reporting),Observation Frequency
"Italy","NET.IT282A","RETE REGIONALE QUALIT� ARIA AMBIENTE","IT0461A","FALCONARA SCUOLA","SPO.IT0461A_6001_BETA_2005-11-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-hr-per50","1 year 50 percentile","2023","11.400","ug/m3","93.96","1","Industrial","Suburban","13.3875","43.6333","10.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:03:53","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT0461A_6001_BETA_2005-11-01_00_00_00.parquet","hour"
"Italy","NET.IT282A","RETE REGIONALE QUALIT� ARIA AMBIENTE","IT0461A","FALCONARA SCUOLA","SPO.IT0461A_6001_BETA_2005-11-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-P1D-per95.07","1 year 95.07 percentile of daily means (P1D) or .../aq/primaryObservation/day","2023","24.992","ug/m3","96.71","1","Industrial","Suburban","13.3875","43.6333","10.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:04:38","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT0461A_6001_BETA_2005-11-01_00_00_00.parquet","hour"
"Italy","NET.IT282A","RETE REGIONALE QUALIT� ARIA AMBIENTE","IT1578A","VIA SCARPELLINI","SPO.IT1578A_6001_BETA_2005-04-15_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-hr-max","1 year hour max","2023","127.600","ug/m3","81.04","1","Background","Suburban","12.9189","43.8933","20.0","Pesaro                                                                          ","IT039C1                                           ","95152","E1a/validated data AQ e-Reporting","10/02/2026 23:03:19","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1578A_6001_BETA_2005-04-15_00_00_00.parquet","hour"
"Italy","NET.IT282A","RETE REGIONALE QUALIT� ARIA AMBIENTE","IT1578A","VIA SCARPELLINI","SPO.IT1578A_6001_BETA_2005-04-15_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P3Y","3 subsequent calendar years mean","2023","15.750","ug/m3","87.41","1","Background","Suburban","12.9189","43.8933","20.0","Pesaro                                                                          ","IT039C1                                           ","95152","E1a/validated data AQ e-Reporting","10/02/2026 23:04:51","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1578A_6001_BETA_2005-04-15_00_00_00.parquet","hour"
"Italy","NET.IT282A","RETE REGIONALE QUALIT� ARIA AMBIENTE","IT0460A","JESI","SPO.IT0460A_6001_BETA_2022-11-18_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-3daysAbove50","3 consecutive days in exceedance of 50","2023","0.000","count","95.62","1","Traffic","Urban","13.2450","43.5269","100.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:01:17","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT0460A_6001_BETA_2022-11-18_00_00_00.parquet","hour"
"Italy","NET.IT282A","RETE REGIONALE QUALIT� ARIA AMBIENTE","IT0460A","JESI","SPO.IT0460A_6001_BETA_2022-11-18_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-day-per50","1 year 50 %ile of daily values in a year","2023","13.679","ug/m3","95.62","1","Traffic","Urban","13.2450","43.5269","100.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:02:14","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT0460A_6001_BETA_2022-11-18_00_00_00.parquet","hour"
"Italy","NET.IT282A","RETE REGIONALE QUALIT� ARIA AMBIENTE","IT1796A","Civitanova IPPODROMO S. MARONE","SPO.IT1796A_6001_TEOM_2006-02-20_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-day-max","1 year day max","2023","25.474","ug/m3","98.63","1","Background","Rural","13.6747","43.3356","110.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:01:43","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1796A_6001_TEOM_2006-02-20_00_00_00.parquet","hour"
"Italy","NET.IT282A","RETE REGIONALE QUALIT� ARIA AMBIENTE","IT2177A","San Benedetto del Tronto","SPO.IT2177A_6001_BETA_2022-08-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-P1D-per95.07","1 year 95.07 percentile of daily means (P1D) or .../aq/primaryObservation/day","2023","24.200","ug/m3","98.36","1","Traffic","Urban","13.8794","42.9444","7.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:04:38","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2177A_6001_BETA_2022-08-01_00_00_00.parquet","hour"
"Italy","NET.IT282A","RETE REGIONALE QUALIT� ARIA AMBIENTE","IT2177A","San Benedetto del Tronto","SPO.IT2177A_6001_BETA_2022-08-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P3Y","3 subsequent calendar years mean","2023","11.814","ug/m3","32.79","1","Traffic","Urban","13.8794","42.9444","7.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:04:51","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2177A_6001_BETA_2022-08-01_00_00_00.parquet","hour"
"Italy","NET.IT283A","SISECAM SRL","IT2325A","Carlino - Bosco Bando","SPO.IT2325A_6001_light-scat_2014-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-day-per50","1 year 50 %ile of daily values in a year","2023","11.167","ug/m3","94.52","1","Background","Rural","13.1466","45.7956","4.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:02:14","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2325A_6001_light-scat_2014-01-01_00_00_00.parquet","hour"
"Italy","NET.IT283A","SISECAM SRL","IT2325A","Carlino - Bosco Bando","SPO.IT2325A_6001_light-scat_2014-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-daysAbove25","1 year day exceed 25","2023","57.000","count","94.52","1","Background","Rural","13.1466","45.7956","4.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:02:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2325A_6001_light-scat_2014-01-01_00_00_00.parquet","hour"
"Italy","NET.IT283A","SISECAM SRL","IT2326A","S.Giorgio di Nogaro - via dell'Istria","SPO.IT2326A_6001_light-scat_2014-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-hr-per50","1 year 50 percentile","2023","11.000","ug/m3","97.99","1","Background","Suburban","13.2175","45.8202","7.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:03:53","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2326A_6001_light-scat_2014-01-01_00_00_00.parquet","hour"
"Italy","NET.IT082A","Rete di Rilevamento della Qualit� dell'Aria della Provincia di Milano","IT0480A","SESTO S.GIOVANNI","SPO.IT0480A_6001_BETA_2016-11-04_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-day-max","1 year day max","2023","60.200","ug/m3","91.51","1","Traffic","Urban","9.2364","45.5339","137.0","Milano (greater city)                                                           ","IT002K1                                           ","3622641","E1a/validated data AQ e-Reporting","10/02/2026 23:01:43","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT0480A_6001_BETA_2016-11-04_00_00_00.parquet","day"
"Italy","NET.IT082A","Rete di Rilevamento della Qualit� dell'Aria della Provincia di Milano","IT0480A","SESTO S.GIOVANNI","SPO.IT0480A_6001_BETA_2016-11-04_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P3Y","3 subsequent calendar years mean","2023","18.338","ug/m3","93.79","1","Traffic","Urban","9.2364","45.5339","137.0","Milano (greater city)                                                           ","IT002K1                                           ","3622641","E1a/validated data AQ e-Reporting","10/02/2026 23:04:51","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT0480A_6001_BETA_2016-11-04_00_00_00.parquet","day"
"Italy","NET.IT082A","Rete di Rilevamento della Qualit� dell'Aria della Provincia di Milano","IT0477A","MILANO - V.LE MARCHE","SPO.IT0477A_6001_BETA_2021-09-30_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-day-max","1 year day max","2023","72.165","ug/m3","97.53","1","Traffic","Urban","9.1914","45.4956","122.0","Milano (greater city)                                                           ","IT002K1                                           ","3622641","E1a/validated data AQ e-Reporting","10/02/2026 23:01:43","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT0477A_6001_BETA_2021-09-30_00_00_00.parquet","day"
"Italy","NET.IT082A","Rete di Rilevamento della Qualit� dell'Aria della Provincia di Milano","IT1464A","CASIRATE D'ADDA","SPO.IT1464A_6001_BETA_2006-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-P1D-per99","1 year 99 percentile of daily means (P1D) or .../aq/primaryObservation/day","2023","62.500","ug/m3","93.97","1","Background","Rural","9.5564","45.4975","115.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:04:44","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1464A_6001_BETA_2006-01-01_00_00_00.parquet","day"
"Italy","NET.IT082A","Rete di Rilevamento della Qualit� dell'Aria della Provincia di Milano","IT0480A","SESTO S.GIOVANNI","SPO.IT0480A_6001_BETA_2016-11-04_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-3daysAbove50","3 consecutive days in exceedance of 50","2023","1.000","count","91.51","1","Traffic","Urban","9.2364","45.5339","137.0","Milano (greater city)                                                           ","IT002K1                                           ","3622641","E1a/validated data AQ e-Reporting","10/02/2026 23:01:17","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT0480A_6001_BETA_2016-11-04_00_00_00.parquet","day"
"Italy","NET.IT082A","Rete di Rilevamento della Qualit� dell'Aria della Provincia di Milano","IT1692A","MILANO PASCAL CITT� STUDI","SPO.IT1692A_6001_BETA_2005-06-23_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-day-per50","1 year 50 %ile of daily values in a year","2023","12.900","ug/m3","98.08","1","Background","Urban","9.2358","45.4783","122.0","Milano (greater city)                                                           ","IT002K1                                           ","3622641","E1a/validated data AQ e-Reporting","10/02/2026 23:02:14","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1692A_6001_BETA_2005-06-23_00_00_00.parquet","day"
"Italy","NET.IT082A","Rete di Rilevamento della Qualit� dell'Aria della Provincia di Milano","IT1692A","MILANO PASCAL CITT� STUDI","SPO.IT1692A_6001_BETA_2005-06-23_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-P1D-per99","1 year 99 percentile of daily means (P1D) or .../aq/primaryObservation/day","2023","49.000","ug/m3","98.08","1","Background","Urban","9.2358","45.4783","122.0","Milano (greater city)                                                           ","IT002K1                                           ","3622641","E1a/validated data AQ e-Reporting","10/02/2026 23:04:44","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1692A_6001_BETA_2005-06-23_00_00_00.parquet","day"
"Italy","NET.IT082A","Rete di Rilevamento della Qualit� dell'Aria della Provincia di Milano","IT1692A","MILANO PASCAL CITT� STUDI","SPO.IT1692A_6001_BETA_2005-06-23_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P3Y","3 subsequent calendar years mean","2023","18.766","ug/m3","95.16","1","Background","Urban","9.2358","45.4783","122.0","Milano (greater city)                                                           ","IT002K1                                           ","3622641","E1a/validated data AQ e-Reporting","10/02/2026 23:04:51","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1692A_6001_BETA_2005-06-23_00_00_00.parquet","day"
"Italy","NET.IT082A","Rete di Rilevamento della Qualit� dell'Aria della Provincia di Milano","IT0477A","MILANO - V.LE MARCHE","SPO.IT0477A_6001_BETA_2021-09-30_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2023","18.246","ug/m3","97.53","1","Traffic","Urban","9.1914","45.4956","122.0","Milano (greater city)                                                           ","IT002K1                                           ","3622641","E1a/validated data AQ e-Reporting","10/02/2026 23:01:07","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT0477A_6001_BETA_2021-09-30_00_00_00.parquet","day"
"Italy","NET.IT082A","Rete di Rilevamento della Qualit� dell'Aria della Provincia di Milano","IT1016A","MILANO - SENATO","SPO.IT1016A_6001_BETA_2012-09-24_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-day-max","1 year day max","2023","73.200","ug/m3","93.70","1","Traffic","Urban","9.1981","45.4697","122.0","Milano (greater city)                                                           ","IT002K1                                           ","3622641","E1a/validated data AQ e-Reporting","10/02/2026 23:01:43","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1016A_6001_BETA_2012-09-24_00_00_00.parquet","day"
"Italy","NET.IT082A","Rete di Rilevamento della Qualit� dell'Aria della Provincia di Milano","IT1016A","MILANO - SENATO","SPO.IT1016A_6001_BETA_2012-09-24_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-day-min","1 year day min","2023","0.200","ug/m3","93.70","1","Traffic","Urban","9.1981","45.4697","122.0","Milano (greater city)                                                           ","IT002K1                                           ","3622641","E1a/validated data AQ e-Reporting","10/02/2026 23:02:04","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1016A_6001_BETA_2012-09-24_00_00_00.parquet","day"
"Italy","NET.IT082A","Rete di Rilevamento della Qualit� dell'Aria della Provincia di Milano","IT1464A","CASIRATE D'ADDA","SPO.IT1464A_6001_BETA_2006-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-daysAbove25","1 year day exceed 25","2023","111.000","count","93.97","1","Background","Rural","9.5564","45.4975","115.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:02:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1464A_6001_BETA_2006-01-01_00_00_00.parquet","day"
"Italy","NET.IT082A","Rete di Rilevamento della Qualit� dell'Aria della Provincia di Milano","IT0480A","SESTO S.GIOVANNI","SPO.IT0480A_6001_BETA_2016-11-04_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-P1D-per99","1 year 99 percentile of daily means (P1D) or .../aq/primaryObservation/day","2023","53.000","ug/m3","91.51","1","Traffic","Urban","9.2364","45.5339","137.0","Milano (greater city)                                                           ","IT002K1                                           ","3622641","E1a/validated data AQ e-Reporting","10/02/2026 23:04:44","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT0480A_6001_BETA_2016-11-04_00_00_00.parquet","day"
"Italy","NET.IT082A","Rete di Rilevamento della Qualit� dell'Aria della Provincia di Milano","IT1464A","CASIRATE D'ADDA","SPO.IT1464A_6001_BETA_2006-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P3Y","3 subsequent calendar years mean","2023","23.227","ug/m3","92.79","1","Background","Rural","9.5564","45.4975","115.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:04:51","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1464A_6001_BETA_2006-01-01_00_00_00.parquet","day"
"Italy","NET.IT082A","Rete di Rilevamento della Qualit� dell'Aria della Provincia di Milano","IT0480A","SESTO S.GIOVANNI","SPO.IT0480A_6001_BETA_2016-11-04_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-day-per50","1 year 50 %ile of daily values in a year","2023","12.600","ug/m3","91.51","1","Traffic","Urban","9.2364","45.5339","137.0","Milano (greater city)                                                           ","IT002K1                                           ","3622641","E1a/validated data AQ e-Reporting","10/02/2026 23:02:14","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT0480A_6001_BETA_2016-11-04_00_00_00.parquet","day"
"Italy","NET.IT082A","Rete di Rilevamento della Qualit� dell'Aria della Provincia di Milano","IT1743A","MONZA - VIA  MACHIAVELLI","SPO.IT1743A_6001_BETA_2009-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-day-max","1 year day max","2023","59.900","ug/m3","89.32","1","Background","Urban","9.2744","45.5811","162.0","Milano (greater city)                                                           ","IT002K1                                           ","3622641","E1a/validated data AQ e-Reporting","10/02/2026 23:01:43","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1743A_6001_BETA_2009-01-01_00_00_00.parquet","day"
"Italy","NET.IT082A","Rete di Rilevamento della Qualit� dell'Aria della Provincia di Milano","IT1743A","MONZA - VIA  MACHIAVELLI","SPO.IT1743A_6001_BETA_2009-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-P1D-per99","1 year 99 percentile of daily means (P1D) or .../aq/primaryObservation/day","2023","55.800","ug/m3","89.32","1","Background","Urban","9.2744","45.5811","162.0","Milano (greater city)                                                           ","IT002K1                                           ","3622641","E1a/validated data AQ e-Reporting","10/02/2026 23:04:44","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1743A_6001_BETA_2009-01-01_00_00_00.parquet","day"
"Italy","NET.IT090A","TRENTINO URBAN AND REGION NETWORK","IT0591A","ROVERETO LGP","SPO.IT0591A_6001_nephelometry_beta_2011-03-03_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-daysAbove25","1 year day exceed 25","2023","22.000","count","96.99","1","Background","Urban","11.0394","45.8924","200.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:02:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT0591A_6001_nephelometry_beta_2011-03-03_00_00_00.parquet","day"
"Italy","NET.IT082A","Rete di Rilevamento della Qualit� dell'Aria della Provincia di Milano","IT1692A","MILANO PASCAL CITT� STUDI","SPO.IT1692A_6001_BETA_2005-06-23_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2023","15.970","ug/m3","98.08","1","Background","Urban","9.2358","45.4783","122.0","Milano (greater city)                                                           ","IT002K1                                           ","3622641","E1a/validated data AQ e-Reporting","10/02/2026 23:01:07","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1692A_6001_BETA_2005-06-23_00_00_00.parquet","day"
